PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
950 951 967 968 969 970 971
-1.53242e-01  1.56472e+00 -1.51822e-01  0.00000e+00  0.00000e+00  1.66392e+00 -9.91965e-02 
-1.24126e-01  1.64169e+00 -1.23002e-01  0.00000e+00  0.00000e+00  1.75657e+00 -1.14881e-01 
-1.02790e-01  1.71428e+00 -1.01901e-01  0.00000e+00  0.00000e+00  1.84397e+00 -1.29694e-01 
-8.71842e-02  1.78382e+00 -8.64808e-02  0.00000e+00  0.00000e+00  1.92755e+00 -1.43728e-01 
-8.64587e-02  1.78758e+00 -8.57643e-02  1.62806e-06  0.00000e+00  1.93206e+00 -1.44480e-01 
-6.97834e-02  1.84913e+00 -6.92269e-02  1.34214e-06  0.00000e+00  2.00594e+00 -1.56816e-01 
-5.56674e-02  1.91267e+00 -5.52271e-02  1.09028e-06  0.00000e+00  2.08201e+00 -1.69342e-01 
-4.43801e-02  1.97495e+00 -4.40318e-02  8.82986e-07  0.00000e+00  2.15632e+00 -1.81362e-01 
-3.52818e-02  2.03618e+00 -3.50062e-02  7.13372e-07  0.00000e+00  2.22908e+00 -1.92902e-01 
-2.78503e-02  2.09656e+00 -2.76322e-02  5.75073e-07  0.00000e+00  2.30056e+00 -2.04001e-01 
-8.29614e-02  2.27388e+00 -8.27888e-02  4.62733e-07  0.00000e+00  2.48856e+00 -2.14683e-01 
-9.90637e-02  2.33121e+00 -9.89272e-02  3.71732e-07  0.00000e+00  2.55618e+00 -2.24975e-01 
-1.16418e-01  2.38893e+00 -1.16310e-01  2.98217e-07  0.00000e+00  2.62383e+00 -2.34899e-01 
-1.34600e-01  2.44708e+00 -1.34514e-01  2.38939e-07  0.00000e+00  2.69156e+00 -2.44479e-01 
-1.43107e-01  2.47386e+00 -1.43030e-01  2.15788e-07 -7.69761e-05  2.72262e+00 -2.48758e-01 
-1.51285e-01  2.50409e+00 -1.51217e-01  1.91218e-07 -6.78045e-05  2.75774e+00 -2.53650e-01 
-1.66769e-01  2.56045e+00 -1.66716e-01  1.52873e-07 -5.36489e-05  2.82292e+00 -2.62476e-01 
-1.82519e-01  2.61748e+00 -1.82477e-01  1.22121e-07 -4.24498e-05  2.88853e+00 -2.71049e-01 
-1.98296e-01  2.67514e+00 -1.98263e-01  9.74782e-08 -3.35870e-05  2.95452e+00 -2.79381e-01 
-2.13887e-01  2.73336e+00 -2.13860e-01  7.77591e-08 -2.65757e-05  3.02084e+00 -2.87481e-01 
-2.29117e-01  2.79209e+00 -2.29096e-01  6.19897e-08 -2.10276e-05  3.08744e+00 -2.95359e-01 
