PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
950 951 967 968 969 970 971
 1.01990e+00  9.73551e-01  1.01731e+00  0.00000e+00  0.00000e+00  1.06701e+00 -9.34631e-02 
 9.56255e-01  1.13381e+00  9.54201e-01  0.00000e+00  0.00000e+00  1.23951e+00 -1.05702e-01 
 9.31019e-01  1.29010e+00  9.29394e-01  0.00000e+00  0.00000e+00  1.40721e+00 -1.17106e-01 
 9.35913e-01  1.44039e+00  9.34627e-01  0.00000e+00  0.00000e+00  1.56817e+00 -1.27783e-01 
 9.36928e-01  1.44848e+00  9.35659e-01  1.21958e-06  0.00000e+00  1.57683e+00 -1.28352e-01 
 9.64920e-01  1.58112e+00  9.63903e-01  9.98393e-07  0.00000e+00  1.71876e+00 -1.37636e-01 
 1.01221e+00  1.71539e+00  1.01141e+00  8.05567e-07  0.00000e+00  1.86237e+00 -1.46976e-01 
 1.07466e+00  1.84337e+00  1.07403e+00  6.48368e-07  0.00000e+00  1.99924e+00 -1.55861e-01 
 1.14973e+00  1.96510e+00  1.14923e+00  5.20827e-07  0.00000e+00  2.12942e+00 -1.64322e-01 
 1.23543e+00  2.08086e+00  1.23503e+00  4.17625e-07  0.00000e+00  2.25326e+00 -1.72398e-01 
 1.77300e+00  2.07843e+00  1.77269e+00  3.34374e-07  0.00000e+00  2.25855e+00 -1.80115e-01 
 1.90967e+00  2.21033e+00  1.90942e+00  2.67365e-07  0.00000e+00  2.39783e+00 -1.87501e-01 
 2.05727e+00  2.33524e+00  2.05707e+00  2.13550e-07  0.00000e+00  2.52982e+00 -1.94576e-01 
 2.21426e+00  2.45358e+00  2.21410e+00  1.70393e-07  0.00000e+00  2.65495e+00 -2.01365e-01 
 2.28895e+00  2.50571e+00  2.28881e+00  1.53602e-07  1.40251e-04  2.71009e+00 -2.04385e-01 
 2.37619e+00  2.56500e+00  2.37607e+00  1.35831e-07  1.23540e-04  2.77282e+00 -2.07827e-01 
 2.54259e+00  2.67037e+00  2.54249e+00  1.08193e-07  9.77483e-05  2.88438e+00 -2.14011e-01 
 2.71520e+00  2.77068e+00  2.71512e+00  8.61241e-08  7.73436e-05  2.99067e+00 -2.19986e-01 
 2.89331e+00  2.86622e+00  2.89324e+00  6.85132e-08  6.11955e-05  3.09198e+00 -2.25764e-01 
 3.07616e+00  2.95717e+00  3.07611e+00  5.44763e-08  4.84209e-05  3.18852e+00 -2.31353e-01 
 3.26320e+00  3.04379e+00  3.26316e+00  4.32931e-08  3.83122e-05  3.28055e+00 -2.36763e-01 
 3.51781e+00  3.09687e+00  3.51778e+00  3.43904e-08  3.03140e-05  3.33887e+00 -2.42002e-01 
 3.72474e+00  3.17933e+00  3.72471e+00  2.73068e-08  2.39851e-05  3.42641e+00 -2.47079e-01 
 3.93487e+00  3.25783e+00  3.93485e+00  2.16728e-08  1.89763e-05  3.50983e+00 -2.52002e-01 
 4.14752e+00  3.33246e+00  4.14751e+00  1.71992e-08  1.50171e-05  3.58923e+00 -2.56772e-01 
 4.36278e+00  3.40356e+00  4.36276e+00  1.36412e-08  1.18808e-05  3.66496e+00 -2.61406e-01 
 4.57997e+00  3.47119e+00  4.57996e+00  1.08173e-08  9.40058e-06  3.73709e+00 -2.65902e-01 
 4.79891e+00  3.53554e+00  4.79890e+00  8.57556e-09  7.43806e-06  3.80581e+00 -2.70268e-01 
 5.01932e+00  3.59677e+00  5.01931e+00  6.79684e-09  5.88539e-06  3.87128e+00 -2.74510e-01 
 5.24097e+00  3.65503e+00  5.24096e+00  5.38581e-09  4.65684e-06  3.93366e+00 -2.78633e-01 
 5.46366e+00  3.71044e+00  5.46366e+00  4.26671e-09  3.68468e-06  3.99308e+00 -2.82642e-01 
 5.68726e+00  3.76315e+00  5.68726e+00  3.37925e-09  2.91528e-06  4.04970e+00 -2.86543e-01 
 5.91145e+00  3.81325e+00  5.91144e+00  2.67611e-09  2.30675e-06  4.10359e+00 -2.90336e-01 
 6.13619e+00  3.86089e+00  6.13619e+00  2.11879e-09  1.82514e-06  4.15491e+00 -2.94029e-01 
 6.36129e+00  3.90614e+00  6.36129e+00  1.67729e-09  1.44411e-06  4.20376e+00 -2.97625e-01 
 6.58661e+00  3.94912e+00  6.58661e+00  1.32762e-09  1.14266e-06  4.25024e+00 -3.01126e-01 
 6.81211e+00  3.98993e+00  6.81211e+00  1.05064e-09  9.04085e-07  4.29447e+00 -3.04538e-01 
 7.03759e+00  4.02865e+00  7.03759e+00  8.31363e-10  7.15350e-07  4.33651e+00 -3.07862e-01 
 7.26302e+00  4.06537e+00  7.26302e+00  6.57753e-10  5.66002e-07  4.37648e+00 -3.11102e-01 
 7.48826e+00  4.10018e+00  7.48826e+00  5.20350e-10  4.47847e-07  4.41444e+00 -3.14261e-01 
 7.71329e+00  4.13314e+00  7.71329e+00  4.11595e-10  3.54350e-07  4.45048e+00 -3.17343e-01 
 7.93799e+00  4.16434e+00  7.93799e+00  3.25544e-10  2.80378e-07  4.48468e+00 -3.20348e-01 
 8.16237e+00  4.19384e+00  8.16237e+00  2.57441e-10  2.21835e-07  4.51712e+00 -3.23282e-01 
 8.38628e+00  4.22170e+00  8.38628e+00  2.03574e-10  1.75522e-07  4.54785e+00 -3.26144e-01 
 8.60960e+00  4.24799e+00  8.60960e+00  1.60983e-10  1.38895e-07  4.57692e+00 -3.28937e-01 
 8.83258e+00  4.27278e+00  8.83258e+00  1.27265e-10  1.09887e-07  4.60445e+00 -3.31667e-01 
 9.05488e+00  4.29611e+00  9.05488e+00  1.00613e-10  8.69475e-08  4.63044e+00 -3.34331e-01 
 9.05708e+00  4.29634e+00  9.05708e+00  1.00379e-10  8.67464e-08  4.63069e+00 -3.34357e-01 
 9.27382e+00  4.31813e+00  9.27382e+00  7.95366e-11  6.87966e-08  4.65504e+00 -3.36908e-01 
 9.49222e+00  4.33884e+00  9.49222e+00  6.28735e-11  5.44369e-08  4.67827e+00 -3.39430e-01 
 9.71023e+00  4.35830e+00  9.71023e+00  4.96915e-11  4.30688e-08  4.70020e+00 -3.41900e-01 
 9.92756e+00  4.37652e+00  9.92756e+00  3.92764e-11  3.40797e-08  4.72084e+00 -3.44316e-01 
 1.01444e+01  4.39357e+00  1.01444e+01  3.10390e-11  2.69639e-08  4.74025e+00 -3.46683e-01 
 1.03064e+01  4.33084e+00  1.03064e+01  2.45288e-11  2.13347e-08  4.67984e+00 -3.49001e-01 
 1.05814e+01  4.34667e+00  1.05814e+01  1.93835e-11  1.68812e-08  4.69794e+00 -3.51271e-01 
 1.08556e+01  4.36113e+00  1.08556e+01  1.53165e-11  1.33571e-08  4.71462e+00 -3.53494e-01 
 1.11292e+01  4.37426e+00  1.11292e+01  1.21020e-11  1.05686e-08  4.72993e+00 -3.55671e-01 
 1.14021e+01  4.38609e+00  1.14021e+01  9.56165e-12  8.36216e-09  4.74390e+00 -3.57805e-01 
 1.16741e+01  4.39668e+00  1.16741e+01  7.55424e-12  6.61643e-09  4.75658e+00 -3.59896e-01 
 1.19453e+01  4.40606e+00  1.19453e+01  5.96804e-12  5.23517e-09  4.76801e+00 -3.61944e-01 
 1.22157e+01  4.41427e+00  1.22157e+01  4.71468e-12  4.14225e-09  4.77822e+00 -3.63951e-01 
 1.24852e+01  4.42135e+00  1.24852e+01  3.72438e-12  3.27748e-09  4.78727e+00 -3.65919e-01 
 1.27538e+01  4.42733e+00  1.27538e+01  2.94195e-12  2.59323e-09  4.79517e+00 -3.67847e-01 
 2.79296e-01  5.41214e-01  2.69206e-01  0.00000e+00  0.00000e+00  6.25446e-01 -8.42320e-02 
 3.16564e-01  5.82335e-01  3.08583e-01  0.00000e+00  0.00000e+00  6.70795e-01 -8.84604e-02 
 3.56367e-01  6.16201e-01  3.50053e-01  0.00000e+00  0.00000e+00  7.08232e-01 -9.20317e-02 
 3.97378e-01  6.44470e-01  3.92384e-01  0.00000e+00  0.00000e+00  7.39546e-01 -9.50758e-02 
 3.99656e-01  6.45890e-01  3.94726e-01  4.17807e-05  0.00000e+00  7.41120e-01 -9.52303e-02 
 4.38275e-01  6.66931e-01  4.34325e-01  3.24998e-05  0.00000e+00  7.64575e-01 -9.76432e-02 
 4.79149e-01  6.86103e-01  4.76024e-01  2.49138e-05  0.00000e+00  7.85976e-01 -9.98734e-02 
 5.19747e-01  7.02608e-01  5.17275e-01  1.90986e-05  0.00000e+00  8.04427e-01 -1.01819e-01 
 5.59842e-01  7.16851e-01  5.57886e-01  1.46441e-05  0.00000e+00  8.20368e-01 -1.03517e-01 
 5.99333e-01  7.29169e-01  5.97786e-01  1.12293e-05  0.00000e+00  8.34171e-01 -1.05002e-01 
 6.46933e-01  7.15558e-01  6.45709e-01  8.61221e-06  0.00000e+00  8.21858e-01 -1.06300e-01 
 6.94262e-01  7.25017e-01  6.93294e-01  6.60585e-06  0.00000e+00  8.32451e-01 -1.07434e-01 
 7.40707e-01  7.33038e-01  7.39942e-01  5.06786e-06  0.00000e+00  8.41462e-01 -1.08424e-01 
 7.86259e-01  7.39801e-01  7.85653e-01  3.88840e-06  0.00000e+00  8.49086e-01 -1.09285e-01 
 8.06826e-01  7.42520e-01  8.06282e-01  3.44411e-06  5.40593e-04  8.52160e-01 -1.09640e-01 
 8.30483e-01  7.45258e-01  8.30004e-01  2.98474e-06  4.76182e-04  8.55283e-01 -1.10025e-01 
 8.73564e-01  7.49614e-01  8.73185e-01  2.29170e-06  3.76769e-04  8.60276e-01 -1.10663e-01 
 9.15874e-01  7.53141e-01  9.15574e-01  1.75966e-06  2.98120e-04  8.64354e-01 -1.11213e-01 
 9.57429e-01  7.55921e-01  9.57191e-01  1.35108e-06  2.35877e-04  8.67605e-01 -1.11684e-01 
 9.98216e-01  7.58024e-01  9.98028e-01  1.03742e-06  1.86638e-04  8.70107e-01 -1.12083e-01 
 1.03826e+00  7.59513e-01  1.03811e+00  7.96549e-07  1.47674e-04  8.71930e-01 -1.12417e-01 
 1.07611e+00  7.56787e-01  1.07600e+00  6.11597e-07  1.16845e-04  8.69477e-01 -1.12690e-01 
 1.11666e+00  7.57081e-01  1.11657e+00  4.69571e-07  9.24502e-05  8.69990e-01 -1.12909e-01 
 1.15647e+00  7.56893e-01  1.15640e+00  3.60487e-07  7.31440e-05  8.69971e-01 -1.13078e-01 
 1.19553e+00  7.56265e-01  1.19547e+00  2.76805e-07  5.78830e-05  8.69466e-01 -1.13201e-01 
 1.23391e+00  7.55232e-01  1.23386e+00  2.12475e-07  4.57943e-05  8.68514e-01 -1.13282e-01 
 1.27158e+00  7.53830e-01  1.27154e+00  1.63105e-07  3.62344e-05  8.67154e-01 -1.13324e-01 
 1.30857e+00  7.52088e-01  1.30854e+00  1.25195e-07  2.86699e-05  8.65419e-01 -1.13331e-01 
 1.34490e+00  7.50035e-01  1.34488e+00  9.60902e-08  2.26851e-05  8.63340e-01 -1.13305e-01 
 1.38058e+00  7.47695e-01  1.38056e+00  7.37440e-08  1.79497e-05  8.60943e-01 -1.13249e-01 
 1.41563e+00  7.45090e-01  1.41562e+00  5.65869e-08  1.42025e-05  8.58255e-01 -1.13165e-01 
 1.45008e+00  7.42242e-01  1.45007e+00  4.34127e-08  1.12369e-05  8.55297e-01 -1.13055e-01 
 1.48392e+00  7.39171e-01  1.48391e+00  3.33042e-08  8.89133e-06  8.52093e-01 -1.12922e-01 
 1.51718e+00  7.35893e-01  1.51718e+00  2.55438e-08  7.03499e-06  8.48659e-01 -1.12766e-01 
 1.54988e+00  7.32425e-01  1.54987e+00  1.95887e-08  5.56631e-06  8.45016e-01 -1.12591e-01 
 1.58201e+00  7.28781e-01  1.58201e+00  1.50195e-08  4.40436e-06  8.41178e-01 -1.12397e-01 
 1.61361e+00  7.24975e-01  1.61361e+00  1.15130e-08  3.48478e-06  8.37161e-01 -1.12186e-01 
 1.64468e+00  7.21021e-01  1.64468e+00  8.82364e-09  2.75731e-06  8.32979e-01 -1.11959e-01 
 1.67524e+00  7.16928e-01  1.67523e+00  6.76066e-09  2.18165e-06  8.28645e-01 -1.11717e-01 
 1.70529e+00  7.12709e-01  1.70529e+00  5.17883e-09  1.72622e-06  8.24170e-01 -1.11461e-01 
 1.73486e+00  7.08373e-01  1.73486e+00  3.96592e-09  1.36583e-06  8.19566e-01 -1.11193e-01 
 1.76395e+00  7.03930e-01  1.76395e+00  3.03625e-09  1.08071e-06  8.14843e-01 -1.10913e-01 
 1.79258e+00  6.99386e-01  1.79258e+00  2.32360e-09  8.55058e-07  8.10008e-01 -1.10623e-01 
 1.82076e+00  6.94752e-01  1.82076e+00  1.77769e-09  6.76547e-07  8.05074e-01 -1.10322e-01 
 1.84848e+00  6.90036e-01  1.84848e+00  1.35973e-09  5.35367e-07  8.00049e-01 -1.10013e-01 
 1.87579e+00  6.85240e-01  1.87579e+00  1.03937e-09  4.23557e-07  7.94934e-01 -1.09694e-01 
 1.90267e+00  6.80375e-01  1.90267e+00  7.94270e-10  3.35137e-07  7.89743e-01 -1.09368e-01 
 1.90293e+00  6.80327e-01  1.90293e+00  7.92160e-10  3.34363e-07  7.89692e-01 -1.09365e-01 
 1.92890e+00  6.75409e-01  1.92890e+00  6.06911e-10  2.65175e-07  7.84448e-01 -1.09038e-01 
 1.95475e+00  6.70384e-01  1.95475e+00  4.63529e-10  2.09826e-07  7.79086e-01 -1.08702e-01 
 1.98025e+00  6.65301e-01  1.98025e+00  3.53772e-10  1.66008e-07  7.73659e-01 -1.08358e-01 
