PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
950 951 967 968 969 970 971
 3.80496e-01  1.25790e+00  3.80492e-01  0.00000e+00  0.00000e+00  1.71122e+00 -4.53323e-01 
 3.71018e-01  1.32778e+00  3.71015e-01  0.00000e+00  0.00000e+00  1.78736e+00 -4.59584e-01 
 3.58515e-01  1.40173e+00  3.58512e-01  0.00000e+00  0.00000e+00  1.86801e+00 -4.66275e-01 
 3.45399e-01  1.47796e+00  3.45397e-01  0.00000e+00  0.00000e+00  1.95118e+00 -4.73223e-01 
 3.44689e-01  1.48220e+00  3.44687e-01  2.13935e-06  0.00000e+00  1.95581e+00 -4.73611e-01 
 3.37766e-01  1.55267e+00  3.37764e-01  1.75558e-06  0.00000e+00  2.03285e+00 -4.80177e-01 
 3.31201e-01  1.62789e+00  3.31200e-01  1.42023e-06  0.00000e+00  2.11511e+00 -4.87216e-01 
 3.25957e-01  1.70330e+00  3.25956e-01  1.14610e-06  0.00000e+00  2.19760e+00 -4.94294e-01 
 3.22375e-01  1.77848e+00  3.22374e-01  9.23062e-07  0.00000e+00  2.27984e+00 -5.01361e-01 
 3.20648e-01  1.85319e+00  3.20647e-01  7.42064e-07  0.00000e+00  2.36159e+00 -5.08391e-01 
 4.30665e-01  2.02339e+00  4.30665e-01  5.95637e-07  0.00000e+00  2.53875e+00 -5.15356e-01 
 4.06761e-01  2.10320e+00  4.06761e-01  4.77442e-07  0.00000e+00  2.62545e+00 -5.22242e-01 
 3.86163e-01  2.18309e+00  3.86163e-01  3.82253e-07  0.00000e+00  2.71212e+00 -5.29032e-01 
 3.68875e-01  2.26284e+00  3.68875e-01  3.05709e-07  0.00000e+00  2.79856e+00 -5.35720e-01 
 3.62054e-01  2.29929e+00  3.62054e-01  2.75871e-07  1.60966e-13  2.83803e+00 -5.38748e-01 
 3.55567e-01  2.34083e+00  3.55567e-01  2.44244e-07  1.41787e-13  2.88307e+00 -5.42238e-01 
 3.45853e-01  2.41747e+00  3.45852e-01  1.94964e-07  1.12186e-13  2.96608e+00 -5.48612e-01 
 3.39061e-01  2.49391e+00  3.39061e-01  1.55520e-07  8.87673e-14  3.04880e+00 -5.54894e-01 
 3.35163e-01  2.57005e+00  3.35163e-01  1.23970e-07  7.02341e-14  3.13113e+00 -5.61081e-01 
 3.34119e-01  2.64575e+00  3.34119e-01  9.87650e-08  5.55727e-14  3.21292e+00 -5.67168e-01 
 3.35875e-01  2.72095e+00  3.35875e-01  7.86403e-08  4.39710e-14  3.29411e+00 -5.73155e-01 
 3.83701e-01  2.80357e+00  3.83700e-01  6.25849e-08  3.47913e-14  3.38261e+00 -5.79040e-01 
