PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
950 951 967 968 969 970 971
 1.10329e+00  1.17400e+00  1.09688e+00  0.00000e+00  0.00000e+00  1.24855e+00 -7.45499e-02 
 1.06707e+00  1.31589e+00  1.06199e+00  0.00000e+00  0.00000e+00  1.40226e+00 -8.63720e-02 
 1.05830e+00  1.45258e+00  1.05428e+00  0.00000e+00  0.00000e+00  1.55009e+00 -9.75112e-02 
 1.07088e+00  1.58307e+00  1.06770e+00  0.00000e+00  0.00000e+00  1.69111e+00 -1.08041e-01 
 1.07210e+00  1.59007e+00  1.06896e+00  1.20983e-06  0.00000e+00  1.69868e+00 -1.08605e-01 
 1.10133e+00  1.70474e+00  1.09882e+00  9.95880e-07  0.00000e+00  1.82258e+00 -1.17843e-01 
 1.14457e+00  1.82056e+00  1.14258e+00  8.07807e-07  0.00000e+00  1.94777e+00 -1.27205e-01 
 1.19828e+00  1.93086e+00  1.19671e+00  6.53326e-07  0.00000e+00  2.06704e+00 -1.36174e-01 
 1.26065e+00  2.03580e+00  1.25940e+00  5.27150e-07  0.00000e+00  2.18058e+00 -1.44771e-01 
 1.33027e+00  2.13573e+00  1.32928e+00  4.24441e-07  0.00000e+00  2.28876e+00 -1.53026e-01 
 1.69525e+00  2.16427e+00  1.69447e+00  3.41137e-07  0.00000e+00  2.32523e+00 -1.60959e-01 
 1.79605e+00  2.27391e+00  1.79543e+00  2.73752e-07  0.00000e+00  2.44250e+00 -1.68592e-01 
 1.90431e+00  2.37807e+00  1.90382e+00  2.19388e-07  0.00000e+00  2.55402e+00 -1.75942e-01 
 2.01897e+00  2.47715e+00  2.01858e+00  1.75606e-07  0.00000e+00  2.66018e+00 -1.83027e-01 
 2.07338e+00  2.52094e+00  2.07303e+00  1.58523e-07  3.46833e-04  2.70713e+00 -1.86189e-01 
 2.13726e+00  2.57069e+00  2.13695e+00  1.40403e-07  3.05508e-04  2.76049e+00 -1.89802e-01 
 2.25880e+00  2.65946e+00  2.25856e+00  1.12148e-07  2.41726e-04  2.85577e+00 -1.96314e-01 
 2.38452e+00  2.74442e+00  2.38433e+00  8.95119e-08  1.91267e-04  2.94705e+00 -2.02631e-01 
 2.51396e+00  2.82581e+00  2.51380e+00  7.13904e-08  1.51333e-04  3.03457e+00 -2.08764e-01 
 2.64659e+00  2.90378e+00  2.64647e+00  5.69032e-08  1.19742e-04  3.11850e+00 -2.14719e-01 
 2.78205e+00  2.97853e+00  2.78195e+00  4.53283e-08  9.47442e-05  3.19903e+00 -2.20505e-01 
 2.96428e+00  3.03314e+00  2.96421e+00  3.60885e-08  7.49649e-05  3.25927e+00 -2.26129e-01 
