PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
950 951 967 968 969 970 971
 7.83983e-01  1.37147e+00  7.83978e-01  0.00000e+00  0.00000e+00  1.57899e+00 -2.07522e-01 
 7.19411e-01  1.43393e+00  7.19407e-01  0.00000e+00  0.00000e+00  1.66879e+00 -2.34860e-01 
 6.59677e-01  1.50525e+00  6.59673e-01  0.00000e+00  0.00000e+00  1.76557e+00 -2.60324e-01 
 6.06284e-01  1.58205e+00  6.06281e-01  0.00000e+00  0.00000e+00  1.86620e+00 -2.84151e-01 
 6.03540e-01  1.58639e+00  6.03537e-01  2.71304e-06  0.00000e+00  1.87181e+00 -2.85420e-01 
 5.65312e-01  1.65916e+00  5.65310e-01  2.22010e-06  0.00000e+00  1.96529e+00 -3.06131e-01 
 5.30379e-01  1.73818e+00  5.30378e-01  1.79060e-06  0.00000e+00  2.06513e+00 -3.26958e-01 
 5.01131e-01  1.81837e+00  5.01130e-01  1.44064e-06  0.00000e+00  2.16513e+00 -3.46761e-01 
 4.77449e-01  1.89903e+00  4.77448e-01  1.15683e-06  0.00000e+00  2.26464e+00 -3.65612e-01 
 4.59092e-01  1.97970e+00  4.59091e-01  9.27276e-07  0.00000e+00  2.36330e+00 -3.83597e-01 
 6.58960e-01  2.15295e+00  6.58959e-01  7.42181e-07  0.00000e+00  2.55373e+00 -4.00777e-01 
 6.18050e-01  2.24726e+00  6.18049e-01  5.93256e-07  0.00000e+00  2.66448e+00 -4.17212e-01 
 5.84513e-01  2.34150e+00  5.84513e-01  4.73699e-07  0.00000e+00  2.77445e+00 -4.32952e-01 
 5.57949e-01  2.43538e+00  5.57948e-01  3.77854e-07  0.00000e+00  2.88343e+00 -4.48048e-01 
 5.48003e-01  2.47821e+00  5.48003e-01  3.40575e-07  1.63635e-09  2.93297e+00 -4.54761e-01 
 5.38403e-01  2.52696e+00  5.38403e-01  3.01126e-07  1.44138e-09  2.98937e+00 -4.62411e-01 
 5.25114e-01  2.61671e+00  5.25113e-01  2.39788e-07  1.14046e-09  3.09287e+00 -4.76154e-01 
 5.17369e-01  2.70600e+00  5.17369e-01  1.90826e-07  9.02392e-10  3.19542e+00 -4.89427e-01 
 5.14930e-01  2.79469e+00  5.14930e-01  1.51765e-07  7.13987e-10  3.29694e+00 -5.02257e-01 
 5.17565e-01  2.88263e+00  5.17565e-01  1.20641e-07  5.64942e-10  3.39729e+00 -5.14662e-01 
 5.25049e-01  2.96974e+00  5.25049e-01  9.58516e-08  4.47001e-10  3.49641e+00 -5.26666e-01 
 6.01216e-01  3.05940e+00  6.01216e-01  7.61223e-08  3.53682e-10  3.59769e+00 -5.38288e-01 
