PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
950 951 967 968 969 970 971
-1.52739e-01 -1.51977e+00 -2.87910e-01  0.00000e+00  0.00000e+00 -1.53105e+00  1.12813e-02 
-3.90614e-01 -1.53460e+00 -4.97568e-01  0.00000e+00  0.00000e+00 -1.54772e+00  1.31175e-02 
-5.87774e-01 -1.53380e+00 -6.72404e-01  0.00000e+00  0.00000e+00 -1.54864e+00  1.48443e-02 
-7.51205e-01 -1.52324e+00 -8.18166e-01  0.00000e+00  0.00000e+00 -1.53971e+00  1.64735e-02 
-7.59348e-01 -1.52245e+00 -8.25449e-01 -1.84943e-07  0.00000e+00 -1.53901e+00  1.65607e-02 
-8.88653e-01 -1.50447e+00 -9.41633e-01 -1.51923e-07  0.00000e+00 -1.52246e+00  1.79871e-02 
-1.00342e+00 -1.48205e+00 -1.04534e+00 -1.22975e-07  0.00000e+00 -1.50148e+00  1.94302e-02 
-1.09866e+00 -1.45762e+00 -1.13182e+00 -9.92594e-08  0.00000e+00 -1.47843e+00  2.08100e-02 
-1.17698e+00 -1.43220e+00 -1.20322e+00 -7.99367e-08  0.00000e+00 -1.45433e+00  2.21301e-02 
-1.24069e+00 -1.40651e+00 -1.26145e+00 -6.42438e-08  0.00000e+00 -1.42991e+00  2.33954e-02 
-8.49956e-01 -1.52079e+00 -8.66386e-01 -5.15436e-08  0.00000e+00 -1.54540e+00  2.46092e-02 
-8.89563e-01 -1.46880e+00 -9.02562e-01 -4.12918e-08  0.00000e+00 -1.49458e+00  2.57750e-02 
-9.14193e-01 -1.41897e+00 -9.24479e-01 -3.30373e-08  0.00000e+00 -1.44586e+00  2.68955e-02 
-9.25620e-01 -1.37145e+00 -9.33758e-01 -2.64022e-08  0.00000e+00 -1.39943e+00  2.79739e-02 
-9.26867e-01 -1.35050e+00 -9.34178e-01 -2.38168e-08  7.31053e-03 -1.37895e+00  2.84545e-02 
-9.27850e-01 -1.32533e+00 -9.34290e-01 -2.10773e-08  6.43949e-03 -1.35433e+00  2.90031e-02 
-9.21806e-01 -1.28081e+00 -9.26901e-01 -1.68108e-08  5.09511e-03 -1.31080e+00  2.99909e-02 
-9.06454e-01 -1.23883e+00 -9.10485e-01 -1.33983e-08  4.03152e-03 -1.26978e+00  3.09475e-02 
-8.82724e-01 -1.19937e+00 -8.85914e-01 -1.06709e-08  3.18980e-03 -1.23125e+00  3.18747e-02 
-8.51457e-01 -1.16242e+00 -8.53981e-01 -8.49377e-09  2.52393e-03 -1.19519e+00  3.27736e-02 
-8.13388e-01 -1.12790e+00 -8.15385e-01 -6.75695e-09  1.99702e-03 -1.16155e+00  3.36455e-02 
-7.04977e-01 -1.13282e+00 -7.06557e-01 -5.37254e-09  1.58011e-03 -1.16731e+00  3.44916e-02 
-6.49115e-01 -1.09863e+00 -6.50365e-01 -4.26974e-09  1.25022e-03 -1.13394e+00  3.53130e-02 
-5.87727e-01 -1.06694e+00 -5.88716e-01 -3.39163e-09  9.89137e-04 -1.10305e+00  3.61111e-02 
-5.21424e-01 -1.03770e+00 -5.22207e-01 -2.69368e-09  7.82760e-04 -1.07459e+00  3.68857e-02 
-4.50540e-01 -1.01076e+00 -4.51159e-01 -2.13804e-09  6.19283e-04 -1.04840e+00  3.76394e-02 
-3.75609e-01 -9.86063e-01 -3.76099e-01 -1.69664e-09  4.90003e-04 -1.02443e+00  3.83719e-02 
-2.96982e-01 -9.63507e-01 -2.97370e-01 -1.34593e-09  3.87707e-04 -1.00259e+00  3.90845e-02 
-2.15022e-01 -9.43001e-01 -2.15329e-01 -1.06744e-09  3.06775e-04 -9.82779e-01  3.97777e-02 
-1.30039e-01 -9.24455e-01 -1.30282e-01 -8.46349e-10  2.42737e-04 -9.64908e-01  4.04525e-02 
-4.23164e-02 -9.07780e-01 -4.25085e-02 -6.70874e-10  1.92063e-04 -9.48890e-01  4.11096e-02 
 4.79010e-02 -8.92889e-01  4.77490e-02 -5.31623e-10  1.51958e-04 -9.34638e-01  4.17497e-02 
 1.40313e-01 -8.79709e-01  1.40193e-01 -4.21224e-10  1.20239e-04 -9.22082e-01  4.23731e-02 
 2.34756e-01 -8.68154e-01  2.34661e-01 -3.33666e-10  9.51352e-05 -9.11135e-01  4.29808e-02 
 3.31001e-01 -8.58152e-01  3.30926e-01 -2.64263e-10  7.52741e-05 -9.01725e-01  4.35732e-02 
 4.28862e-01 -8.49631e-01  4.28802e-01 -2.09264e-10  5.95608e-05 -8.93782e-01  4.41508e-02 
 5.28201e-01 -8.42519e-01  5.28154e-01 -1.65677e-10  4.71252e-05 -8.87233e-01  4.47142e-02 
 6.28826e-01 -8.36752e-01  6.28788e-01 -1.31153e-10  3.72875e-05 -8.82015e-01  4.52639e-02 
 7.30621e-01 -8.32265e-01  7.30592e-01 -1.03805e-10  2.95027e-05 -8.78065e-01  4.58003e-02 
 8.33436e-01 -8.28999e-01  8.33413e-01 -8.21511e-11  2.33439e-05 -8.75322e-01  4.63238e-02 
 9.37171e-01 -8.26895e-01  9.37152e-01 -6.50046e-11  1.84704e-05 -8.73730e-01  4.68350e-02 
 1.04170e+00 -8.25898e-01  1.04168e+00 -5.14318e-11  1.46146e-05 -8.73232e-01  4.73341e-02 
 1.14695e+00 -8.25956e-01  1.14694e+00 -4.06857e-11  1.15631e-05 -8.73778e-01  4.78218e-02 
 1.25279e+00 -8.27020e-01  1.25278e+00 -3.21828e-11  9.14904e-06 -8.75318e-01  4.82982e-02 
 1.35910e+00 -8.29039e-01  1.35909e+00 -2.54573e-11  7.23986e-06 -8.77802e-01  4.87634e-02 
 1.46595e+00 -8.31972e-01  1.46594e+00 -2.01310e-11  5.72783e-06 -8.81190e-01  4.92186e-02 
 1.57311e+00 -8.35772e-01  1.57310e+00 -1.59195e-11  4.53212e-06 -8.85435e-01  4.96633e-02 
 1.57417e+00 -8.35813e-01  1.57416e+00 -1.58826e-11  4.52164e-06 -8.85481e-01  4.96677e-02 
 1.67909e+00 -8.39698e-01  1.67909e+00 -1.25880e-11  3.58600e-06 -8.89792e-01  5.00939e-02 
 1.78534e+00 -8.44434e-01  1.78534e+00 -9.95334e-12  2.83751e-06 -8.94949e-01  5.05155e-02 
 1.89189e+00 -8.49953e-01  1.89189e+00 -7.86844e-12  2.24495e-06 -9.00882e-01  5.09289e-02 
 1.99855e+00 -8.56214e-01  1.99855e+00 -6.22070e-12  1.77640e-06 -9.07548e-01  5.13337e-02 
 2.10539e+00 -8.63190e-01  2.10539e+00 -4.91715e-12  1.40548e-06 -9.14921e-01  5.17306e-02 
 2.18126e+00 -9.48367e-01  2.18126e+00 -3.88666e-12  1.11207e-06 -1.00049e+00  5.21195e-02 
 2.32715e+00 -9.54922e-01  2.32715e+00 -3.07201e-12  8.79927e-07 -1.00742e+00  5.25007e-02 
 2.47311e+00 -9.62411e-01  2.47311e+00 -2.42794e-12  6.96237e-07 -1.01529e+00  5.28744e-02 
 2.61909e+00 -9.70794e-01  2.61909e+00 -1.91876e-12  5.50885e-07 -1.02404e+00  5.32408e-02 
 2.76503e+00 -9.80033e-01  2.76503e+00 -1.51627e-12  4.35875e-07 -1.03363e+00  5.36001e-02 
 2.91088e+00 -9.90088e-01  2.91088e+00 -1.19815e-12  3.44880e-07 -1.04404e+00  5.39524e-02 
 3.05659e+00 -1.00092e+00  3.05659e+00 -9.46732e-13  2.72882e-07 -1.05522e+00  5.42979e-02 
 3.20214e+00 -1.01251e+00  3.20214e+00 -7.48031e-13  2.15914e-07 -1.06714e+00  5.46367e-02 
 3.34748e+00 -1.02480e+00  3.34748e+00 -5.91003e-13  1.70838e-07 -1.07977e+00  5.49691e-02 
 3.49258e+00 -1.03778e+00  3.49258e+00 -4.66916e-13  1.35172e-07 -1.09308e+00  5.52952e-02 
-3.29054e-01 -2.78301e-01 -4.60919e-01  0.00000e+00  0.00000e+00 -2.90902e-01  1.26011e-02 
-3.75909e-01 -2.57507e-01 -4.80247e-01  0.00000e+00  0.00000e+00 -2.70932e-01  1.34248e-02 
-4.10421e-01 -2.41230e-01 -4.92982e-01  0.00000e+00  0.00000e+00 -2.55355e-01  1.41250e-02 
-4.35821e-01 -2.28268e-01 -5.01144e-01  0.00000e+00  0.00000e+00 -2.42993e-01  1.47254e-02 
-4.37004e-01 -2.27632e-01 -5.01489e-01 -7.14758e-06  0.00000e+00 -2.42388e-01  1.47559e-02 
-4.53726e-01 -2.17573e-01 -5.05411e-01 -5.55191e-06  0.00000e+00 -2.32808e-01  1.52347e-02 
-4.66581e-01 -2.08781e-01 -5.07475e-01 -4.24921e-06  0.00000e+00 -2.24461e-01  1.56799e-02 
-4.75585e-01 -2.01496e-01 -5.07941e-01 -3.25197e-06  0.00000e+00 -2.17567e-01  1.60706e-02 
-4.81610e-01 -1.95414e-01 -5.07212e-01 -2.48919e-06  0.00000e+00 -2.11828e-01  1.64141e-02 
-4.85329e-01 -1.90294e-01 -5.05586e-01 -1.90537e-06  0.00000e+00 -2.07010e-01  1.67165e-02 
-4.99094e-01 -2.08701e-01 -5.15122e-01 -1.45865e-06  0.00000e+00 -2.25684e-01  1.69830e-02 
-4.92018e-01 -2.04682e-01 -5.04700e-01 -1.11676e-06  0.00000e+00 -2.21900e-01  1.72179e-02 
-4.83949e-01 -2.01548e-01 -4.93983e-01 -8.55136e-07  0.00000e+00 -2.18973e-01  1.74247e-02 
-4.75164e-01 -1.99137e-01 -4.83104e-01 -6.54855e-07  0.00000e+00 -2.16743e-01  1.76067e-02 
-4.70961e-01 -1.98236e-01 -4.78093e-01 -5.79514e-07  7.13253e-03 -2.15919e-01  1.76825e-02 
-4.65756e-01 -1.97238e-01 -4.72038e-01 -5.01693e-07  6.28270e-03 -2.15003e-01  1.77652e-02 
-4.55929e-01 -1.95763e-01 -4.60900e-01 -3.84448e-07  4.97105e-03 -2.13667e-01  1.79035e-02 
-4.45921e-01 -1.94697e-01 -4.49854e-01 -2.94605e-07  3.93336e-03 -2.12722e-01  1.80250e-02 
-4.35825e-01 -1.93968e-01 -4.38936e-01 -2.25738e-07  3.11214e-03 -2.12099e-01  1.81310e-02 
-4.25717e-01 -1.93521e-01 -4.28179e-01 -1.72971e-07  2.46248e-03 -2.11744e-01  1.82230e-02 
-4.15652e-01 -1.93306e-01 -4.17600e-01 -1.32529e-07  1.94839e-03 -2.11608e-01  1.83023e-02 
-4.10287e-01 -1.94855e-01 -4.11829e-01 -1.01537e-07  1.54164e-03 -2.13225e-01  1.83699e-02 
-3.98845e-01 -1.95261e-01 -4.00065e-01 -7.77860e-08  1.21978e-03 -2.13688e-01  1.84267e-02 
-3.87583e-01 -1.95811e-01 -3.88548e-01 -5.95813e-08  9.65054e-04 -2.14284e-01  1.84738e-02 
-3.76532e-01 -1.96476e-01 -3.77295e-01 -4.56451e-08  7.63702e-04 -2.14988e-01  1.85119e-02 
-3.65678e-01 -1.97237e-01 -3.66282e-01 -3.49547e-08  6.04205e-04 -2.15779e-01  1.85417e-02 
-3.55046e-01 -1.98074e-01 -3.55524e-01 -2.67682e-08  4.78073e-04 -2.16638e-01  1.85639e-02 
-3.44635e-01 -1.98972e-01 -3.45013e-01 -2.04960e-08  3.78268e-04 -2.17551e-01  1.85791e-02 
-3.34446e-01 -1.99917e-01 -3.34745e-01 -1.56916e-08  2.99305e-04 -2.18505e-01  1.85879e-02 
-3.24477e-01 -2.00898e-01 -3.24714e-01 -1.20114e-08  2.36827e-04 -2.19489e-01  1.85907e-02 
-3.14726e-01 -2.01907e-01 -3.14914e-01 -9.19242e-09  1.87387e-04 -2.20495e-01  1.85880e-02 
-3.05188e-01 -2.02934e-01 -3.05336e-01 -7.03312e-09  1.48259e-04 -2.21515e-01  1.85803e-02 
-2.95864e-01 -2.03974e-01 -2.95981e-01 -5.38042e-09  1.17311e-04 -2.22542e-01  1.85678e-02 
-2.86743e-01 -2.05022e-01 -2.86836e-01 -4.11485e-09  9.28189e-05 -2.23573e-01  1.85510e-02 
-2.77824e-01 -2.06071e-01 -2.77897e-01 -3.14621e-09  7.34414e-05 -2.24601e-01  1.85302e-02 
-2.69100e-01 -2.07119e-01 -2.69159e-01 -2.40499e-09  5.81106e-05 -2.25625e-01  1.85057e-02 
-2.60565e-01 -2.08163e-01 -2.60611e-01 -1.83773e-09  4.59778e-05 -2.26641e-01  1.84777e-02 
-2.52214e-01 -2.09199e-01 -2.52250e-01 -1.40388e-09  3.63796e-05 -2.27646e-01  1.84465e-02 
-2.44040e-01 -2.10226e-01 -2.44069e-01 -1.07204e-09  2.87844e-05 -2.28639e-01  1.84124e-02 
-2.36039e-01 -2.11242e-01 -2.36062e-01 -8.18362e-10  2.27755e-05 -2.29618e-01  1.83755e-02 
-2.28204e-01 -2.12245e-01 -2.28222e-01 -6.24445e-10  1.80207e-05 -2.30581e-01  1.83361e-02 
-2.20531e-01 -2.13235e-01 -2.20546e-01 -4.76285e-10  1.42588e-05 -2.31529e-01  1.82943e-02 
-2.13012e-01 -2.14210e-01 -2.13023e-01 -3.63083e-10  1.12815e-05 -2.32460e-01  1.82504e-02 
-2.05644e-01 -2.15169e-01 -2.05653e-01 -2.76662e-10  8.92629e-06 -2.33374e-01  1.82044e-02 
-1.98426e-01 -2.16113e-01 -1.98433e-01 -2.10728e-10  7.06358e-06 -2.34269e-01  1.81566e-02 
-1.91341e-01 -2.17041e-01 -1.91347e-01 -1.60376e-10  5.58837e-06 -2.35148e-01  1.81070e-02 
-1.84396e-01 -2.17952e-01 -1.84400e-01 -1.21997e-10  4.42177e-06 -2.36008e-01  1.80558e-02 
-1.84328e-01 -2.17961e-01 -1.84332e-01 -1.21667e-10  4.41155e-06 -2.36017e-01  1.80553e-02 
-1.77530e-01 -2.18828e-01 -1.77534e-01 -9.27794e-11  3.49869e-06 -2.36832e-01  1.80036e-02 
-1.70796e-01 -2.19687e-01 -1.70799e-01 -7.05095e-11  2.76842e-06 -2.37637e-01  1.79500e-02 
